,cls,codec,codec_path,is_raw,source,source_len,source_affix,source_entropy,input_len,input_entropy,bps,size,K,O,S,symbol_p_threshold,original_source
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.0512821_source-Source_2symbols_entropy0.0435785_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy2.0512821,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.0512821_source-Source_2symbols_entropy0.0435785_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.0512821_source-Source_2symbols_entropy0.0435785_symbol_p_threshold-1e-06.zip,False,Source_2symbols_entropy0.0435785,16,Laplacian,2.051282051623674,131072,2.0517013924898526,3.054443359375,,8.0,2.0,3.0,1e-06,Source_16symbols_entropy2.0512821
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.6923077_source-Source_2symbols_entropy0.7763389_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy3.6923077,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.6923077_source-Source_2symbols_entropy0.7763389_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.6923077_source-Source_2symbols_entropy0.7763389_symbol_p_threshold-0.zip,False,Source_2symbols_entropy0.7763389,16,Laplacian,3.692307692011651,131072,3.6923940233210577,3.7921142578125,,8.0,2.0,3.0,0.0,Source_16symbols_entropy3.6923077
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.7948718_source-Source_2symbols_entropy0.8490050_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy3.7948718,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.7948718_source-Source_2symbols_entropy0.8490050_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.7948718_source-Source_2symbols_entropy0.8490050_symbol_p_threshold-0.zip,False,Source_2symbols_entropy0.8490050,16,Laplacian,3.794871794927339,131072,3.7949700702992435,3.86163330078125,,8.0,2.0,3.0,0.0,Source_16symbols_entropy3.7948718
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.8974359_source-Source_2symbols_entropy0.9236134_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy3.8974359,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.8974359_source-Source_2symbols_entropy0.9236134_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.8974359_source-Source_2symbols_entropy0.9236134_symbol_p_threshold-0.zip,False,Source_2symbols_entropy0.9236134,16,Laplacian,3.89743589732002,131072,3.8974969230694425,3.9324951171875,,8.0,2.0,3.0,0.0,Source_16symbols_entropy3.8974359
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.1538462_source-Source_2symbols_entropy0.0598060_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy2.1538462,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.1538462_source-Source_2symbols_entropy0.0598060_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.1538462_source-Source_2symbols_entropy0.0598060_symbol_p_threshold-1e-06.zip,False,Source_2symbols_entropy0.0598060,16,Laplacian,2.153846153793235,131072,2.1542047912422837,3.06707763671875,,8.0,2.0,3.0,1e-06,Source_16symbols_entropy2.1538462
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.2564103_source-Source_2symbols_entropy0.0798534_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy2.2564103,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.2564103_source-Source_2symbols_entropy0.0798534_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.2564103_source-Source_2symbols_entropy0.0798534_symbol_p_threshold-1e-06.zip,False,Source_2symbols_entropy0.0798534,16,Laplacian,2.2564102564375976,131072,2.2569567296793394,3.08624267578125,,8.0,2.0,3.0,1e-06,Source_16symbols_entropy2.2564103
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.3589744_source-Source_2symbols_entropy0.1040006_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy2.3589744,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.3589744_source-Source_2symbols_entropy0.1040006_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.3589744_source-Source_2symbols_entropy0.1040006_symbol_p_threshold-1e-06.zip,False,Source_2symbols_entropy0.1040006,16,Laplacian,2.358974359094343,131072,2.3593157509343037,3.11328125,,8.0,2.0,3.0,1e-06,Source_16symbols_entropy2.3589744
MarlinForestMarkov_K-8_O-2_S-2_is_raw-False_original_source-Source_16symbols_entropy1.1282051_source-Source_3symbols_entropy0.0440223_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy1.1282051,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-2_is_raw-False_original_source-Source_16symbols_entropy1.1282051_source-Source_3symbols_entropy0.0440223_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-2_is_raw-False_original_source-Source_16symbols_entropy1.1282051_source-Source_3symbols_entropy0.0440223_symbol_p_threshold-1e-06.zip,False,Source_3symbols_entropy0.0440223,16,Laplacian,1.128205128438551,131072,1.1293301228517043,2.102874755859375,,8.0,2.0,2.0,1e-06,Source_16symbols_entropy1.1282051
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.5641026_source-Source_2symbols_entropy0.1652342_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy2.5641026,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.5641026_source-Source_2symbols_entropy0.1652342_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.5641026_source-Source_2symbols_entropy0.1652342_symbol_p_threshold-1e-06.zip,False,Source_2symbols_entropy0.1652342,16,Laplacian,2.564102564117406,131072,2.564319727956313,3.1904296875,,8.0,2.0,3.0,1e-06,Source_16symbols_entropy2.5641026
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.6666667_source-Source_2symbols_entropy0.2024027_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy2.6666667,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.6666667_source-Source_2symbols_entropy0.2024027_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.6666667_source-Source_2symbols_entropy0.2024027_symbol_p_threshold-1e-06.zip,False,Source_2symbols_entropy0.2024027,16,Laplacian,2.666666666823473,131072,2.666940536577981,3.2352294921875,,8.0,2.0,3.0,1e-06,Source_16symbols_entropy2.6666667
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.4615385_source-Source_2symbols_entropy0.1324320_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy2.4615385,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.4615385_source-Source_2symbols_entropy0.1324320_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.4615385_source-Source_2symbols_entropy0.1324320_symbol_p_threshold-1e-06.zip,False,Source_2symbols_entropy0.1324320,16,Laplacian,2.4615384612444524,131072,2.461809790779593,3.148681640625,,8.0,2.0,3.0,1e-06,Source_16symbols_entropy2.4615385
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.7692308_source-Source_2symbols_entropy0.2438540_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy2.7692308,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.7692308_source-Source_2symbols_entropy0.2438540_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.7692308_source-Source_2symbols_entropy0.2438540_symbol_p_threshold-1e-06.zip,False,Source_2symbols_entropy0.2438540,16,Laplacian,2.769230769167074,131072,2.769535231010631,3.28277587890625,,8.0,2.0,3.0,1e-06,Source_16symbols_entropy2.7692308
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.8717949_source-Source_2symbols_entropy0.2894416_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy2.8717949,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.8717949_source-Source_2symbols_entropy0.2894416_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.8717949_source-Source_2symbols_entropy0.2894416_symbol_p_threshold-1e-06.zip,False,Source_2symbols_entropy0.2894416,16,Laplacian,2.8717948718106143,131072,2.872022488466823,3.328125,,8.0,2.0,3.0,1e-06,Source_16symbols_entropy2.8717949
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.6923077_source-Source_2symbols_entropy0.7763389_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy3.6923077,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.6923077_source-Source_2symbols_entropy0.7763389_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.6923077_source-Source_2symbols_entropy0.7763389_symbol_p_threshold-1e-06.zip,False,Source_2symbols_entropy0.7763389,16,Laplacian,3.692307692011651,131072,3.6923940233210577,3.7919921875,,8.0,2.0,3.0,1e-06,Source_16symbols_entropy3.6923077
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.9743590_source-Source_2symbols_entropy0.3389725_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy2.9743590,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.9743590_source-Source_2symbols_entropy0.3389725_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy2.9743590_source-Source_2symbols_entropy0.3389725_symbol_p_threshold-1e-06.zip,False,Source_2symbols_entropy0.3389725,16,Laplacian,2.974358974405109,131072,2.97460461000811,3.37420654296875,,8.0,2.0,3.0,1e-06,Source_16symbols_entropy2.9743590
MarlinForestMarkov_K-8_O-2_S-2_is_raw-False_original_source-Source_16symbols_entropy1.5384615_source-Source_4symbols_entropy0.1469340_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy1.5384615,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-2_is_raw-False_original_source-Source_16symbols_entropy1.5384615_source-Source_4symbols_entropy0.1469340_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-2_is_raw-False_original_source-Source_16symbols_entropy1.5384615_source-Source_4symbols_entropy0.1469340_symbol_p_threshold-1e-06.zip,False,Source_4symbols_entropy0.1469340,16,Laplacian,1.5384615384501954,131072,1.5391875945760778,2.17901611328125,,8.0,2.0,2.0,1e-06,Source_16symbols_entropy1.5384615
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy4.0000000_source-Source_meta-Source_16symbols_entropy4.0000000_2symbols_entropy1.0000000_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy4.0000000,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy4.0000000_source-Source_meta-Source_16symbols_entropy4.0000000_2symbols_entropy1.0000000_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy4.0000000_source-Source_meta-Source_16symbols_entropy4.0000000_2symbols_entropy1.0000000_symbol_p_threshold-1e-06.zip,False,Source_meta-Source_16symbols_entropy4.0000000_2symbols_entropy1.0000000,16,Laplacian,4.0,131072,4.0,4.0,,8.0,2.0,3.0,1e-06,Source_16symbols_entropy4.0000000
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.1794872_source-Source_2symbols_entropy0.4489531_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy3.1794872,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.1794872_source-Source_2symbols_entropy0.4489531_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.1794872_source-Source_2symbols_entropy0.4489531_symbol_p_threshold-1e-06.zip,False,Source_2symbols_entropy0.4489531,16,Laplacian,3.17948717941892,131072,3.179666560878477,3.47235107421875,,8.0,2.0,3.0,1e-06,Source_16symbols_entropy3.1794872
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.0769231_source-Source_2symbols_entropy0.3922233_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy3.0769231,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.0769231_source-Source_2symbols_entropy0.3922233_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.0769231_source-Source_2symbols_entropy0.3922233_symbol_p_threshold-1e-06.zip,False,Source_2symbols_entropy0.3922233,16,Laplacian,3.0769230767665294,131072,3.0770777001006424,3.42071533203125,,8.0,2.0,3.0,1e-06,Source_16symbols_entropy3.0769231
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.2820513_source-Source_2symbols_entropy0.5089153_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy3.2820513,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.2820513_source-Source_2symbols_entropy0.5089153_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.2820513_source-Source_2symbols_entropy0.5089153_symbol_p_threshold-1e-06.zip,False,Source_2symbols_entropy0.5089153,16,Laplacian,3.2820512821291787,131072,3.282222464036841,3.5308837890625,,8.0,2.0,3.0,1e-06,Source_16symbols_entropy3.2820513
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.3846154_source-Source_2symbols_entropy0.5718652_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy3.3846154,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.3846154_source-Source_2symbols_entropy0.5718652_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.3846154_source-Source_2symbols_entropy0.5718652_symbol_p_threshold-1e-06.zip,False,Source_2symbols_entropy0.5718652,16,Laplacian,3.3846153847501133,131072,3.384765149942776,3.5948486328125,,8.0,2.0,3.0,1e-06,Source_16symbols_entropy3.3846154
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.5897436_source-Source_2symbols_entropy0.7057945_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy3.5897436,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.5897436_source-Source_2symbols_entropy0.7057945_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.5897436_source-Source_2symbols_entropy0.7057945_symbol_p_threshold-1e-06.zip,False,Source_2symbols_entropy0.7057945,16,Laplacian,3.5897435896786987,131072,3.589850648098847,3.7244873046875,,8.0,2.0,3.0,1e-06,Source_16symbols_entropy3.5897436
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.4871795_source-Source_2symbols_entropy0.6375665_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy3.4871795,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.4871795_source-Source_2symbols_entropy0.6375665_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.4871795_source-Source_2symbols_entropy0.6375665_symbol_p_threshold-1e-06.zip,False,Source_2symbols_entropy0.6375665,16,Laplacian,3.4871794870815203,131072,3.487304073056197,3.65838623046875,,8.0,2.0,3.0,1e-06,Source_16symbols_entropy3.4871795
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.7948718_source-Source_2symbols_entropy0.8490050_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy3.7948718,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.7948718_source-Source_2symbols_entropy0.8490050_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.7948718_source-Source_2symbols_entropy0.8490050_symbol_p_threshold-1e-06.zip,False,Source_2symbols_entropy0.8490050,16,Laplacian,3.794871794927339,131072,3.7949700702992435,3.86175537109375,,8.0,2.0,3.0,1e-06,Source_16symbols_entropy3.7948718
MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.8974359_source-Source_2symbols_entropy0.9236134_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy3.8974359,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.8974359_source-Source_2symbols_entropy0.9236134_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-3_is_raw-False_original_source-Source_16symbols_entropy3.8974359_source-Source_2symbols_entropy0.9236134_symbol_p_threshold-1e-06.zip,False,Source_2symbols_entropy0.9236134,16,Laplacian,3.89743589732002,131072,3.8974969230694425,3.93206787109375,,8.0,2.0,3.0,1e-06,Source_16symbols_entropy3.8974359
MarlinForestMarkov_K-8_O-2_S-2_is_raw-False_original_source-Source_16symbols_entropy1.3333333_source-Source_4symbols_entropy0.0857210_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy1.3333333,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-2_is_raw-False_original_source-Source_16symbols_entropy1.3333333_source-Source_4symbols_entropy0.0857210_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-2_is_raw-False_original_source-Source_16symbols_entropy1.3333333_source-Source_4symbols_entropy0.0857210_symbol_p_threshold-1e-06.zip,False,Source_4symbols_entropy0.0857210,16,Laplacian,1.3333333329535764,131072,1.3345019429779317,3.177978515625,,8.0,2.0,2.0,1e-06,Source_16symbols_entropy1.3333333
MarlinForestMarkov_K-8_O-3_S-0_is_raw-False_original_source-Source_16symbols_entropy0.0842112_source-Source_16symbols_entropy0.0842112_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy0.0842112,MarlinForestMarkov,MarlinForestMarkov_K-8_O-3_S-0_is_raw-False_original_source-Source_16symbols_entropy0.0842112_source-Source_16symbols_entropy0.0842112_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-3_S-0_is_raw-False_original_source-Source_16symbols_entropy0.0842112_source-Source_16symbols_entropy0.0842112_symbol_p_threshold-0.zip,False,Source_16symbols_entropy0.0842112,16,Laplacian,0.08421115780788052,131072,0.08465623915367056,0.137451171875,,8.0,3.0,0.0,0.0,Source_16symbols_entropy0.0842112
MarlinForestMarkov_K-8_O-3_S-0_is_raw-False_original_source-Source_16symbols_entropy0.0578964_source-Source_16symbols_entropy0.0578964_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy0.0578964,MarlinForestMarkov,MarlinForestMarkov_K-8_O-3_S-0_is_raw-False_original_source-Source_16symbols_entropy0.0578964_source-Source_16symbols_entropy0.0578964_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-3_S-0_is_raw-False_original_source-Source_16symbols_entropy0.0578964_source-Source_16symbols_entropy0.0578964_symbol_p_threshold-0.zip,False,Source_16symbols_entropy0.0578964,16,Laplacian,0.057896420749471544,131072,0.05824358716042739,0.0919189453125,,8.0,3.0,0.0,0.0,Source_16symbols_entropy0.0578964
